candidate_id,target_id,task,preparation_start_s,execution_time_s,angle_deg,normalized_margin,min_distance_m,max_distance_m,max_speed_mps,max_acceleration_mps2
19,S02,射击,476.9076193936856,478.4076193936856,32.232366446220446,0.13269600544346333,8.317400136086583,10.332809142635922,1.6429788898307165,0.9054189227901801
20,S02,射击,477.0076193936856,478.5076193936856,32.7096154528144,0.12673446942861064,8.168361735715266,10.194300817148651,1.6593579738608504,0.7467601111531069
21,S02,射击,477.1076193936856,478.6076193936856,33.21659982503155,0.12068134715878095,8.017033678969524,10.059282390270853,1.690302227108439,0.7099790011017566
22,S02,射击,477.2076193936856,478.7076193936856,33.754438640370495,0.11454594815774033,7.863648703943508,9.926952978257743,1.7203917345954367,0.5669667095211776
23,S02,射击,477.5076193936857,479.0076193936857,35.540522357530406,0.09586149506532245,7.396537376633061,9.539646954071909,1.7683152782254266,0.3860877562976437
24,S02,射击,478.5076193936859,480.0076193936859,42.52830734297281,0.03456380805659784,5.864095201414946,8.168361735714841,1.7749945747446951,0.43797669168665887
25,S02,射击,479.1076193936861,480.6076193936861,46.68207487149656,0.0013010843722904041,5.03252710930726,7.239817697470231,1.7749945747446947,0.44598102796129047
26,S02,射击,492.107619393689,493.607619393689,143.20478191092144,0.049637967468753263,23.218160742114275,24.10936074364751,1.8993945029406911,1.42554304879687
27,S02,射击,492.8076193936892,494.3076193936892,142.04103582034062,0.23117179621426118,23.880163937953757,24.22070509464347,1.0176328276359425,1.1151466216825443
28,S02,射击,492.9076193936892,494.4076193936892,141.83857789201747,0.22987741915751755,23.93304924940639,24.25306452106206,0.9522022422552886,1.1151466216825443
29,S02,射击,493.0076193936892,494.5076193936892,141.62356514705388,0.22832266953404343,23.977315225745993,24.291933261648914,1.0287884329769668,0.9183692932288223
30,S02,射击,493.1076193936892,494.6076193936892,141.39483674737005,0.22647051014913672,24.013386903776734,24.338237246271582,1.118163488520754,0.9701028649849707
31,S02,射击,493.2076193936893,494.7076193936893,141.15252269678447,0.22431374688873107,24.04241344595988,24.392156327781723,1.2081009463850083,0.9701028649849707
32,S02,射击,494.0076193936894,495.5076193936894,138.7338625563659,0.005879733859645464,24.155752037629174,25.135740395729115,1.988240532280709,1.0635782566560619
33,S03,射击,452.70761939368,454.20761939368,25.028172745881722,0.0012161027353839416,28.918538818385464,29.9695974316154,1.0226464707164593,1.0047141678714646
34,S03,射击,453.4076193936802,454.9076193936802,24.946231440163185,0.02785893361017415,28.91300805191039,29.303526659745646,0.8132469500696919,1.0047141678714646
35,S03,射击,453.5076193936802,455.0076193936802,24.934684401612092,0.03095968625243387,28.91300805191039,29.226007843689153,0.7503486630055874,1.0047141678714646
36,S03,射击,453.6076193936802,455.1076193936802,24.922996429212926,0.03270089955109867,28.91300805191038,29.182477511222533,0.6713653246539711,1.0047141678714646
37,S03,射击,453.70761939368026,455.20761939368026,24.911074911668273,0.03026785666955135,28.913008051910385,29.243303583261216,0.6281400127022017,1.0047141678714646
38,S03,射击,453.8076193936803,455.3076193936803,24.89889364167753,0.02771476059892365,28.913008051910385,29.30713098502691,0.6544631640309725,1.0047141678714646
39,S03,射击,454.7076193936805,456.2076193936805,24.754617885728575,0.006515404645437713,28.98675888254669,29.837114883864057,0.6637024285829265,0.8548438004863452
40,S03,射击,455.2076193936806,456.7076193936806,24.62808665274532,0.0002793209943064312,29.24330358326143,29.99301697514234,0.663702428582926,0.5113739687902703
41,S03,射击,461.0076193936819,462.5076193936819,21.609804908109737,0.003241679531283239,28.21447302615058,29.91895801171792,1.341695106441881,0.8200288725538795
42,S03,射击,462.00761939368215,463.50761939368215,21.898256142943044,0.04902382913189669,27.63506907668425,28.774404271702583,1.2825364613243642,1.1088512645769357
43,S03,射击,462.7076193936823,464.2076193936823,22.6436454721285,0.07880996699058627,27.62942178106301,28.029750825235343,0.8540459252559314,1.1088512645769357
44,S03,射击,462.80761939368233,464.30761939368233,22.761125944532278,0.08204598912068634,27.62942178106301,27.94885027198284,0.8508501748286171,1.1088512645769357
45,S03,射击,462.9076193936824,464.4076193936824,22.876314556801862,0.0830154637416517,27.629421781063012,27.924613406458707,0.892579661289359,1.1088512645769357
46,S03,射击,463.0076193936824,464.5076193936824,22.98860082468897,0.08008721145091116,27.629421781063012,27.99781971372722,0.9369909840880117,1.1088512645769357
47,S03,射击,463.1076193936824,464.6076193936824,23.095345610504335,0.07692846689372856,27.629421781063012,28.076788327656786,0.9639810251920775,1.1088512645769357
48,S03,射击,464.0076193936826,465.5076193936826,23.600304863055367,0.04277646707977553,27.705657276240892,28.930588323005612,1.023181919810577,0.9046270650407523
49,S03,射击,465.0076193936828,466.5076193936828,22.883749778903674,0.010630617168737614,28.437996351323346,29.73423457078156,1.0231819198105785,0.8105810809717428
50,S03,射击,465.707619393683,467.207619393683,22.041863814724902,0.00034532613687204616,29.120316464796144,29.9913668465782,0.9431619055365151,0.8659740533447423
51,S03,射击,467.5076193936834,469.0076193936834,22.79450717466614,6.310383017947174e-05,29.07937475274457,29.998422404245513,1.5744528415977412,1.2611608008373254
52,S03,射击,467.6076193936834,469.1076193936834,23.020856495792238,0.0005532367833082219,28.963556608125,29.986169080417294,1.6846944892372386,1.2611608008373254
53,S03,射击,467.7076193936834,469.2076193936834,23.264769824445345,0.0013352988450897386,28.84090223921724,29.966617528872757,1.7901240031908108,1.2611608008373254
54,S03,射击,467.80761939368347,469.30761939368347,23.52532469192836,0.002405011692518997,28.71133445319189,29.939874707687025,1.8922840798594467,1.2611608008373254
55,S03,射击,467.9076193936835,469.4076193936835,23.801316962363035,0.003761178090498163,28.57471279256616,29.905970547737546,1.9904668388199214,1.2611608008373254
56,S03,射击,476.5076193936855,478.0076193936855,84.64291467484887,0.008058810392333804,13.378735401222572,13.75643774957013,1.9838823792153324,1.1369738987379177
57,S03,射击,477.5076193936857,479.0076193936857,91.66775213999503,0.11584236088728672,13.105000127938009,13.539650576451761,1.7683152782254266,0.3860877562976437
58,S03,射击,478.5076193936859,480.0076193936859,99.24897940185677,0.11250271262765243,12.931986634065415,13.222495589526348,1.7749945747446951,0.43797669168665887
59,S03,射击,479.5076193936861,481.0076193936861,105.69262493536529,0.12576043918676405,12.737199386988017,13.020007349114346,1.748479121626472,0.4459810279612911
60,S03,射击,480.40761939368633,481.90761939368633,110.3685645849175,0.2496780900010641,12.721496949325484,12.86309081839444,1.5006438199978718,0.7434288656918581
61,S03,射击,480.5076193936864,482.0076193936864,110.87563565188714,0.2683373805506244,12.72149694932548,12.914724583049704,1.4633252388987512,0.810345636457169
62,S03,射击,480.6076193936864,482.1076193936864,111.38871048317101,0.28890349787850167,12.72149694932548,12.9750333220697,1.4221930042429967,0.8220642861732357
63,S03,射击,480.7076193936864,482.2076193936864,111.91161106271888,0.29537843304663136,12.72149694932548,13.044060918420184,1.4092431339067373,0.8601936820375523
64,S03,射击,480.8076193936864,482.3076193936864,112.44678625834635,0.2561487515246702,12.72149694932548,13.121712041498665,1.4877024969506596,0.8811480113298017
65,S03,射击,481.30761939368654,482.80761939368654,115.3973612163353,0.024498598548175377,12.722095958562758,13.630429765061129,1.9510028029036492,1.0003493536747603
66,S04,射击,445.0076193936783,446.5076193936783,6.370874522525698,0.3928400844621984,19.490882936619325,20.17899788844504,0.6014382033101697,0.33676809471270475
67,S04,射击,446.0076193936785,447.5076193936785,6.434675476030181,0.4123497338141409,19.274056495142375,19.691256654646477,0.5333297054762723,0.4493052731248202
68,S04,射击,447.00761939367874,448.50761939367874,5.938962328019894,0.42490655695211205,19.26722295279074,19.3773360761972,0.2872200287456578,0.4493052731248202
69,S04,射击,448.00761939367897,449.50761939367897,6.1251954338120544,0.4115632094985496,19.283188599721957,19.71091976253626,0.42440047880182297,0.39404117371104413
70,S04,射击,449.0076193936792,450.5076193936792,7.066058393963793,0.4013780305842549,19.533617715020345,19.965549235393627,0.43866425300995476,0.39404117371104413
71,S04,射击,450.0076193936794,451.5076193936794,7.83798408844339,0.40076646167562274,19.837843183089515,19.98083845810943,0.432081956067501,0.7335891495736606
72,S04,射击,451.0076193936797,452.5076193936797,7.497359320466785,0.40130804428683375,19.13749660247059,19.967298892829156,0.98276760925017,0.7834625853317327
73,S04,射击,452.0076193936799,453.5076193936799,6.338471514905545,0.4178050031418455,18.26881040200312,19.554874921453862,1.0226464707164593,0.7379199336728899
74,S04,射击,453.0076193936801,454.5076193936801,5.808900145117891,0.3301905547523569,17.99379552662099,18.67065585826946,0.9913810681954566,1.0047141678714646
75,S04,射击,454.00761939368033,455.50761939368033,6.145509262270761,0.3301905547523569,17.99379552662099,18.51364527213239,0.663702428582927,1.0047141678714646
76,S04,射击,455.00761939368056,456.50761939368056,6.351288786977104,0.43894735068397156,18.207444746992493,19.02631623290071,0.6637024285829262,0.5113739687902703
77,S04,射击,456.0076193936808,457.5076193936808,6.108171158583301,0.43270872773156355,18.813457675427557,19.18228180671091,0.5354125689256577,0.5113739687902703
78,S04,射击,457.007619393681,458.507619393681,6.2897025629424,0.42484400922305116,19.133076420263528,19.37889976942372,0.3320071688245695,0.3332756813431371
79,S04,射击,458.0076193936813,459.5076193936813,6.3565378987697665,0.4138378388736653,19.25179205206775,19.654054028158367,0.3426330718084398,0.620151626437972
80,S04,射击,459.0076193936815,460.5076193936815,5.075636253071526,0.41289141398175855,19.53587492529532,19.677714650456036,0.8060404305733422,0.7948045753929569
81,S04,射击,460.0076193936817,461.5076193936817,2.4581384915641498,0.3370181851527403,18.876500057610567,19.668374341723773,1.3259636296945194,0.7948045753929569
82,S04,射击,461.0076193936819,462.5076193936819,359.971016681821,0.3291524467790595,17.931378081537947,19.27895572544106,1.341695106441881,0.8200288725538795
83,S04,射击,462.00761939368215,463.50761939368215,359.6919433753225,0.2607658236153762,17.341383327820896,18.398572586189086,1.2825364613243642,1.1088512645769357
84,S04,射击,463.0076193936824,464.5076193936824,1.7519776915626,0.2607658236153762,17.300905816531532,17.559248685274426,0.9369909840880117,1.1088512645769357
85,S04,射击,464.0076193936826,465.5076193936826,3.715136521806326,0.3969152899728318,17.31406254641479,18.249201309925535,1.023181919810577,0.9046270650407523
86,S04,射击,464.20761939368265,465.70761939368265,3.8547707300574174,0.45961261268550485,17.358993864272037,18.43475567428353,1.0231819198105776,0.8105810809717428
87,S04,射击,464.3076193936826,465.8076193936826,3.8859000210458126,0.4589028764444764,17.392989043232873,18.52742808888809,1.023181919810577,0.8105810809717428
88,S04,射击,464.4076193936827,465.9076193936827,3.891915892661927,0.4552183819848423,17.434187496353083,18.619540450378942,1.023181919810578,0.8105810809717428
89,S04,射击,464.5076193936827,466.0076193936827,3.874180669983836,0.45158953433340515,17.482477320591997,18.71026164166487,1.023181919810578,0.8105810809717428
90,S04,射击,464.60761939368274,466.10761939368274,3.8335910917023335,0.44802194263762246,17.53726133985269,18.79945143405944,1.0231819198105785,0.8105810809717428
91,S04,射击,465.0076193936828,466.5076193936828,3.484135127916791,0.43482476324626435,17.814184970065988,19.129380918843392,1.0231819198105785,0.8105810809717428
92,S04,射击,466.0076193936831,467.5076193936831,2.1342779716585305,0.34156238317888876,18.710261641665234,19.57131678201841,0.9054311838050456,0.9876564252316669
93,S04,射击,467.0076193936833,468.5076193936833,1.9497659745817957,0.1592261327751164,19.124740459664565,19.571316782018407,0.9906752542963254,1.2611608008373254
94,S04,射击,467.9076193936835,469.4076193936835,3.629149217553689,0.0047665805900393154,17.880300849409057,19.511245633726663,1.9904668388199214,1.2611608008373254
95,S04,射击,476.5076193936855,478.0076193936855,157.50201098114417,0.008058810392333804,5.538566108898399,7.631756751591728,1.9838823792153324,1.1369738987379177
96,S04,射击,477.5076193936857,479.0076193936857,162.72712031678938,0.08055150624352368,7.013787656088092,9.091412939422503,1.7683152782254266,0.3860877562976437
97,S04,射击,478.5076193936859,480.0076193936859,167.16889959937993,0.11250271262765243,8.317471477107148,10.644292476202128,1.7749945747446951,0.43797669168665887
98,S04,射击,479.5076193936861,481.0076193936861,170.98954476650985,0.12576043918676405,9.890739471355989,11.891861661892436,1.748479121626472,0.4459810279612911
99,S04,射击,480.40761939368633,481.90761939368633,172.60288329152385,0.24745786590354732,11.186446647588683,12.884326467157406,1.5006438199978718,0.7434288656918581
100,S04,射击,480.5076193936864,482.0076193936864,172.63813367369872,0.25249873027230385,11.312468256807596,13.0092819847257,1.4633252388987512,0.810345636457169
101,S04,射击,480.6076193936864,482.1076193936864,172.64815548874736,0.25739233554292085,11.434808388573021,13.139930580013466,1.4221930042429967,0.8220642861732357
102,S04,射击,480.7076193936864,482.2076193936864,172.63604469014786,0.2621418940914167,11.553547352285417,13.277238676676456,1.4092431339067373,0.8601936820375523
103,S04,射击,480.8076193936864,482.3076193936864,172.60488330373207,0.2561487515246702,11.669106660347586,13.421841504267695,1.4877024969506596,0.8811480113298017
104,S04,射击,481.30761939368654,482.80761939368654,172.2979998539512,0.024498598548175377,12.213530127491504,14.274782771509436,1.9510028029036492,1.0003493536747603
105,S05,射击,445.0076193936783,446.5076193936783,40.44448457844252,0.4081464311826384,15.20366077956596,15.53390206144872,0.6014382033101697,0.33676809471270475
106,S05,射击,446.0076193936785,447.5076193936785,40.97513871979844,0.40146875578337055,15.036718894584263,15.30248079619132,0.5333297054762723,0.4493052731248202
107,S05,射击,447.00761939367874,448.50761939367874,40.22689422188395,0.39977240156276284,14.99431003906907,15.11436937533031,0.2872200287456578,0.4493052731248202
108,S05,射击,448.00761939367897,449.50761939367897,39.72289543340698,0.39977240156276284,14.99431003906907,15.339635703370258,0.42440047880182297,0.39404117371104413
109,S05,射击,449.0076193936792,450.5076193936792,40.20971582528435,0.4059630201092998,15.149075502732495,15.731467753937395,0.43866425300995476,0.39404117371104413
110,S05,射击,450.0076193936794,451.5076193936794,41.279935045998855,0.4220855511425494,15.552138778563735,15.826122809824824,0.432081956067501,0.7335891495736606
111,S05,射击,450.1076193936794,451.6076193936794,41.39653590695687,0.4236968898625439,15.592422246563597,15.826122809824827,0.4778345261714008,0.7764121964321212
112,S05,射击,450.20761939367947,451.70761939367947,41.512958081146046,0.4252323258985633,15.630808147464082,15.826122809824824,0.5364356406361673,0.7764121964321212
113,S05,射击,450.3076193936795,451.8076193936795,41.62830574932457,0.4261521705918708,15.65380426479677,15.826122809824827,0.598667501942969,0.7834625853317327
114,S05,射击,450.4076193936795,451.9076193936795,41.74256145407065,0.42395791129039806,15.598947782259952,15.826122809824827,0.6638643428569642,0.7834625853317327
115,S05,射击,451.0076193936797,452.5076193936797,42.38296222473983,0.40509305895549036,15.127326473887258,15.826122809824824,0.98276760925017,0.7834625853317327
116,S05,射击,452.0076193936799,453.5076193936799,43.17327007156973,0.368068329661536,14.2017082415384,15.536556074706427,1.0226464707164593,0.7379199336728899
117,S05,射击,453.0076193936801,454.5076193936801,43.25231451487644,0.3301905547523569,13.884052107750378,14.637506776112629,0.9913810681954566,1.0047141678714646
118,S05,射击,454.00761939368033,455.50761939368033,42.38881935115213,0.3301905547523569,13.884052107750378,14.361548261133294,0.663702428582927,1.0047141678714646
119,S05,射击,455.00761939368056,456.50761939368056,41.43014076204952,0.36292453188494156,14.07311329712354,14.81739931985774,0.6637024285829262,0.5113739687902703
120,S05,射击,456.0076193936808,457.5076193936808,40.8296559846348,0.38554285498600294,14.638571374650073,14.898935084946588,0.5354125689256577,0.5113739687902703
121,S05,射击,457.007619393681,458.507619393681,40.59634161507004,0.39528790123558516,14.882197530889629,15.095558416109052,0.3320071688245695,0.3332756813431371
122,S05,射击,458.0076193936813,459.5076193936813,40.08773308825997,0.39838787137639714,14.959696784409928,15.33635991744953,0.3426330718084398,0.620151626437972
123,S05,射击,459.0076193936815,460.5076193936815,38.93608673949189,0.4001649557319664,15.00412389329916,15.337029569947827,0.8060404305733422,0.7948045753929569
124,S05,射击,460.0076193936817,461.5076193936817,37.57698658858278,0.3370181851527403,13.954128510979452,15.264529439663132,1.3259636296945194,0.7948045753929569
125,S05,射击,461.0076193936819,462.5076193936819,37.20285796855904,0.3087949203864931,12.719873009662328,14.554125094271962,1.341695106441881,0.8200288725538795
126,S05,射击,462.00761939368215,463.50761939368215,38.563951736675975,0.2607658236153762,12.202189122606962,13.29976949112584,1.2825364613243642,1.1088512645769357
127,S05,射击,463.0076193936824,464.5076193936824,40.40347984797861,0.2607658236153762,12.202189122606958,12.704291958620388,0.9369909840880117,1.1088512645769357
128,S05,射击,464.0076193936826,465.5076193936826,40.47060629674112,0.2936698456421189,12.341746141052973,13.685180675516495,1.023181919810577,0.9046270650407523
129,S05,射击,465.0076193936828,466.5076193936828,38.121633772248956,0.3276440907797658,13.191102269494145,14.356164865268457,1.0231819198105785,0.8105810809717428
130,S05,射击,466.0076193936831,467.5076193936831,35.63591042217961,0.34156238317888876,14.087549526103066,14.49371938694181,0.9054311838050456,0.9876564252316669
131,S05,射击,467.0076193936833,468.5076193936833,36.43125704523732,0.1592261327751164,14.061758199924682,14.493719386941818,0.9906752542963254,1.2611608008373254
132,S05,射击,467.9076193936835,469.4076193936835,41.32423869894818,0.0047665805900393154,13.375029593101981,14.358002681836199,1.9904668388199214,1.2611608008373254
133,S05,射击,476.5076193936855,478.0076193936855,144.4304147865406,0.008058810392333804,16.400816288761266,18.257622327267757,1.9838823792153324,1.1369738987379177
134,S05,射击,477.5076193936857,479.0076193936857,147.74886189023638,0.11584236088728672,17.731379805547682,19.488078267065426,1.7683152782254266,0.3860877562976437
135,S05,射击,478.5076193936859,480.0076193936859,151.03049062508472,0.11250271262765243,18.834735230487485,20.77832802731057,1.7749945747446951,0.43797669168665887
136,S05,射击,479.5076193936861,481.0076193936861,153.92982349740313,0.12576043918676405,20.159680761365802,21.758945835939187,1.748479121626472,0.4459810279612911
137,S05,射击,480.40761939368633,481.90761939368633,155.54318147745383,0.2496780900010641,21.20934593067624,22.605400874338965,1.5006438199978718,0.7434288656918581
138,S05,射击,480.5076193936864,482.0076193936864,155.6549079488132,0.2683373805506244,21.307828625848916,22.722551095318735,1.4633252388987512,0.810345636457169
139,S05,射击,480.6076193936864,482.1076193936864,155.75612211872468,0.2861253491314281,21.40307370743838,22.846866271714298,1.4221930042429967,0.8220642861732357
140,S05,射击,480.7076193936864,482.2076193936864,155.8489061898933,0.28083618447767833,21.49521918594163,22.97909538805804,1.4092431339067373,0.8601936820375523
141,S05,射击,480.8076193936864,482.3076193936864,155.93508538677935,0.2561487515246702,21.584974487207663,23.119668407229863,1.4877024969506596,0.8811480113298017
142,S05,射击,481.30761939368654,482.80761939368654,156.34489862238144,0.024498598548175377,22.017032243821227,23.959112708056754,1.9510028029036492,1.0003493536747603
143,S06,射击,445.0076193936783,446.5076193936783,53.66735283238828,0.06131288114704521,6.53282202867613,6.711829532359009,0.6014382033101697,0.33676809471270475
144,S06,射击,446.0076193936785,447.5076193936785,55.22347159987554,0.05615580036854936,6.403895009213734,6.582850118218716,0.5333297054762723,0.4493052731248202
145,S06,射击,447.00761939367874,448.50761939367874,53.52999446446254,0.05342910058178678,6.335727514544669,6.475273102121481,0.2872200287456578,0.4493052731248202
146,S06,射击,448.00761939367897,449.50761939367897,51.77353711612669,0.05342910058178667,6.335727514544667,6.623436709791746,0.42440047880182297,0.39404117371104413
147,S06,射击,449.0076193936792,450.5076193936792,52.172912383314944,0.057780202610165324,6.444505065254133,7.034155266717914,0.43866425300995476,0.39404117371104413
148,S06,射击,450.0076193936794,451.5076193936794,54.424146045163745,0.07356261810252139,6.839065452563035,7.165768683095405,0.432081956067501,0.7335891495736606
149,S06,射击,450.20761939367947,451.70761939367947,55.05796323514543,0.07690497839278823,6.922624459819706,7.165768683095405,0.5364356406361673,0.7764121964321212
150,S06,射击,450.3076193936795,451.8076193936795,55.39693720341527,0.07848550766094654,6.9621376915236635,7.165768683095405,0.598667501942969,0.7834625853317327
151,S06,射击,450.4076193936795,451.9076193936795,55.75119848382041,0.07996766080664518,6.999191520166129,7.165768683095405,0.6638643428569642,0.7834625853317327
152,S06,射击,450.50761939367953,452.00761939367953,56.1197895508927,0.07784594756525517,6.9461486891313795,7.165768683095405,0.727031242373247,0.7834625853317327
153,S06,射击,450.6076193936796,452.1076193936796,56.50359477442779,0.07544127442638836,6.886031860659709,7.165768683095406,0.7913358291521831,0.7834625853317327
154,S06,射击,451.0076193936797,452.5076193936797,58.17370423230778,0.06349979819092627,6.587494954773157,7.165768683095406,0.98276760925017,0.7834625853317327
155,S06,射击,452.0076193936799,453.5076193936799,62.55781786028356,0.030627330663128803,5.76568326657822,6.9461486891311885,1.0226464707164593,0.7379199336728899
156,S06,射击,453.0076193936801,454.5076193936801,63.79805392842551,0.0191593188722144,5.47898297180536,6.151774399043049,0.9913810681954566,1.0047141678714646
157,S06,射击,454.00761939368033,455.50761939368033,60.22728025511181,0.019159318872214327,5.478982971805358,5.854775331471969,0.663702428582927,1.0047141678714646
158,S06,射击,455.00761939368056,456.50761939368056,56.77199534607029,0.024857881745003106,5.621447043625078,6.222102640849842,0.6637024285829262,0.5113739687902703
159,S06,射击,456.0076193936808,457.5076193936808,55.19836964849059,0.04326903419928243,6.081725854982061,6.2609926771645075,0.5354125689256577,0.5113739687902703
160,S06,射击,457.007619393681,458.507619393681,54.23424898314395,0.05035823216242829,6.258955804060707,6.437000872650375,0.3320071688245695,0.3332756813431371
161,S06,射击,458.0076193936813,459.5076193936813,52.603988690730354,0.05245846333243158,6.311461583310789,6.6412626152341625,0.3426330718084398,0.620151626437972
162,S06,射击,459.0076193936815,460.5076193936815,50.57156232709526,0.05009180770827914,6.2522951927069785,6.641262615234164,0.8060404305733422,0.7948045753929569
163,S06,射击,460.0076193936817,461.5076193936817,49.330830741486324,0.00617953374294693,5.154488343573673,6.5424578963818725,1.3259636296945194,0.7948045753929569
164,S06,射击,460.1076193936817,461.6076193936817,49.3550466043226,0.0008743577452635165,5.021858943631588,6.5000998040230265,1.3335901491802251,0.7948045753929569
165,S06,射击,465.5076193936829,467.0076193936829,45.94695906757389,0.002734502268761112,5.068362556719028,5.6337292362744025,0.9746711962292911,0.8105810809717428
166,S06,射击,466.1076193936831,467.6076193936831,43.07202905795194,0.01759865283463263,5.439966320865816,5.633729236274403,0.8996592732407862,1.0908958144805603
167,S06,射击,466.2076193936831,467.7076193936831,42.90721946206748,0.019273288738973163,5.481832218474329,5.633729236274404,0.8885259827074028,1.0908958144805603
168,S06,射击,466.3076193936831,467.8076193936831,42.854437997886535,0.01991374067324152,5.497843516831038,5.633729236274404,0.8824907914902891,1.165704497206224
169,S06,射击,466.4076193936832,467.9076193936832,42.9164904880047,0.018550942786757466,5.463773569668937,5.633729236274401,0.8667125375135525,1.165704497206224
170,S06,射击,466.5076193936832,468.0076193936832,43.102422119238184,0.01707054980451904,5.426763745112976,5.633729236274401,0.8549764400624817,1.2160295135670645
171,S06,射击,467.4076193936834,468.9076193936834,51.153394578002995,0.0008572144065486498,5.021430360163716,5.59848165839337,1.4628902261306629,1.2611608008373254
172,S06,射击,476.5076193936855,478.0076193936855,165.05264612830388,0.008058810392333804,21.094803420279494,23.340700173234563,1.9838823792153324,1.1369738987379177
173,S06,射击,476.8076193936855,478.3076193936855,165.48058797348702,0.14038053996824662,21.644377911186957,23.764462308444855,1.7192389200635068,0.9054189227901801
174,S06,射击,476.9076193936856,478.4076193936856,165.62664438716183,0.17851055508464175,21.80977575341666,23.91288185523136,1.6429788898307165,0.9054189227901801
175,S06,射击,477.0076193936856,478.5076193936856,165.77368859750675,0.1703210130695748,21.967887428338948,24.064986838573432,1.6593579738608504,0.7467601111531069
176,S06,射击,477.1076193936856,478.6076193936856,165.92118475144966,0.15484888644578054,22.119152441591698,24.22043734186856,1.690302227108439,0.7099790011017566
177,S06,射击,477.2076193936856,478.7076193936856,166.06903210551818,0.13980413270228165,22.264697057229803,24.37902604573897,1.7203917345954367,0.5669667095211776
178,S06,射击,477.5076193936857,479.0076193936857,166.51342566546967,0.11584236088728672,22.67622269077201,24.867124438088915,1.7683152782254266,0.3860877562976437
179,S06,射击,478.5076193936859,480.0076193936859,168.0779402116579,0.11250271262765243,24.06498683857387,26.44901119927945,1.7749945747446951,0.43797669168665887
180,S06,射击,479.5076193936861,481.0076193936861,169.67727459475788,0.09226572102246579,25.685100748905324,27.693356974438355,1.748479121626472,0.4459810279612911
181,S06,射击,480.5076193936864,482.0076193936864,170.4723727733803,0.04802790146162494,27.119136520209736,28.799302463459377,1.4633252388987512,0.810345636457169
182,S06,射击,481.2076193936865,482.7076193936865,170.42199510947125,0.004922251515859273,27.905544960736023,29.876943712103518,1.8514814041235028,0.9531608569985405
183,S07,射击,445.0076193936783,446.5076193936783,99.72275764149379,0.3800060658120259,14.500151645300647,14.977917260873511,0.6014382033101697,0.33676809471270475
184,S07,射击,446.0076193936785,447.5076193936785,100.54409461072876,0.3938292086615286,14.845730216538215,15.04095706654168,0.5333297054762723,0.4493052731248202
