time,x,y
237.1,0.3164447825714065,4.376955140982795
237.2,0.311771339935365,4.375020184708122
237.3,0.3071015031468424,4.373075761943774
237.4,0.302435291379065,4.371121879373791
237.5,0.297772723790551,4.36915854372874
237.6,0.2931138195339846,4.367185761757369
237.7,0.28845859774126514,4.365203540273073
237.8,0.28380707753843454,4.363211886107416
237.9,0.27915927803636437,4.361210806138362
238.0,0.274515218330748,4.35920030729026
238.1,0.2698749175112603,4.357180396505591
238.2,0.2652383946461374,4.355151080791281
238.3,0.26060566879757424,4.35311236717238
238.4,0.2559767590121259,4.351064262720187
238.5,0.2513516843207,4.34900677455225
238.6,0.24673046374800248,4.346939909804188
238.7,0.24211311629664847,4.344863675675874
238.8,0.23749966096302852,4.342778079385243
238.9,0.23289011672742535,4.34068312819634
239.0,0.228284502554006,4.33857882941931
239.1,0.22368283740055311,4.33646519038231
239.2,0.21908514020210826,4.334342218477542
239.3,0.21449142988730557,4.332209921115211
239.4,0.20990172536820453,4.330068305751485
239.5,0.205316045540282,4.32791737988848
239.6,0.20073440929244812,4.325757151046273
239.7,0.196156835490224,4.323587626808761
239.8,0.1915833429925411,4.321408814777788
239.9,0.1870139506412911,4.319220722601005
240.0,0.182448677261318,4.31702335797186
240.1,0.1778875416707171,4.314816728601697
240.2,0.1733305626635478,4.312600842265465
240.3,0.16877775902709782,4.310375706755991
240.4,0.16422914953115178,4.308141329911751
240.5,0.159684752927983,4.30589771961686
240.6,0.15514458796293487,4.303644883773262
240.7,0.1506086733566702,4.301382830346283
240.8,0.14607702782289916,4.299111567319068
240.9,0.1415496700573664,4.296831102720245
241.0,0.137026618737843,4.29454144462391
241.1,0.13250789253498957,4.292242601121923
241.2,0.12799351009414436,4.289934580369298
241.3,0.12348349005351221,4.287617390538801
241.4,0.11897785103287145,4.2852910398485085
241.5,0.114476611633566,4.2829555365618
241.6,0.10997979044964912,4.280610888959752
241.7,0.1054874060492116,4.278257105386355
241.8,0.10099947699303101,4.275894194203283
241.9,0.09651602182299941,4.273522163817347
242.0,0.0920370590621156,4.27114102268049
242.1,0.08756260722590824,4.2687507792622785
242.2,0.0830926848033057,4.2663514420949475
242.3,0.07862731027574386,4.263943019728348
242.4,0.07416650210531521,4.261525520757292
242.5,0.0697102787347612,4.25909895382154
242.6,0.06525865859917457,4.256663327578414
242.7,0.06081166010641248,4.254218650747642
242.8,0.056369301656660965,4.251764932066504
242.9,0.0519316016303068,4.2493021803170485
243.0,0.04749857838793,4.2468304043261
243.1,0.043070250282283694,4.244349612937964
243.2,0.0386466356382526,4.241859815059101
243.3,0.03422775277287235,4.239361019613445
243.4,0.029813619982924783,4.236853235569518
243.5,0.0254042555449305,4.23433647194042
243.6,0.020999677727405932,4.231810737756661
243.7,0.016599904770368944,4.229276042110645
243.8,0.012204954905811076,4.226732394112173
243.9,0.007814846345017695,4.224179802915441
244.0,0.00342959727856051,4.22161827771903
244.1,-0.0009507741111696616,4.219047827738858
244.2,-0.0053262496709088145,4.216468462252454
244.3,-0.009696811255595898,4.213880190554682
244.4,-0.01406244074132638,4.2112830219845945
244.5,-0.0184231200253597,4.20867696592544
244.6,-0.02277883101331226,4.206062031777723
244.7,-0.02712955564055323,4.203438229003284
244.8,-0.031475275850830736,4.20080556708121
244.9,-0.035815973609497696,4.198164055534585
245.0,-0.0401516309035193,4.19551370393048
245.1,-0.04448222972839296,4.192854521853147
245.2,-0.04880775210999197,4.190186518947891
245.3,-0.05312818008274371,4.1875097048771845
245.4,-0.05744349570312738,4.184824089347288
245.5,-0.0617536810496813,4.18212968210824
245.6,-0.06605871820965038,4.179426492927178
245.7,-0.0703585893012751,4.176714531632007
245.8,-0.07465327645152431,4.173993808067722
245.9,-0.07894276180986372,4.1712643321228855
246.0,-0.0832270275482632,4.16852611372963
246.1,-0.08750605584757289,4.1657791628371035
246.2,-0.09177982892025553,4.163023489454926
246.3,-0.09604832898767587,4.160259103609724
246.4,-0.10031153829413825,4.1574860153714805
246.5,-0.104569439106894,4.15470423485353
246.6,-0.10882201370224769,4.151913772186138
246.7,-0.11306924438873156,4.149114637559737
246.8,-0.11731111348395257,4.14630684118168
246.9,-0.1215476033288977,4.143490393302456
247.0,-0.125778696287941,4.14066530421569
247.1,-0.13000437473468193,4.137831584231852
247.2,-0.13422462107555957,4.134989243721262
247.3,-0.13843941772625973,4.132138293071081
247.4,-0.142648747126287,4.129278742711376
247.5,-0.146852591738972,4.12641060311513
247.6,-0.15105093403704176,4.12353388477208
247.7,-0.15524375652667158,4.120648598231506
247.8,-0.15943104172345465,4.117754754059432
247.9,-0.1636127721672393,4.114852362864565
248.0,-0.167788930422136,4.11194143529829
248.1,-0.17195949906182226,4.109021982028654
248.2,-0.17612446069402968,4.106094013782938
248.3,-0.18028379793607813,4.10315754130507
248.4,-0.18443749342997676,4.100212575381429
248.5,-0.188585529842431,4.09725912684084
248.6,-0.1927278898498829,4.094297206528697
248.7,-0.1968645561634312,4.091326825349298
248.8,-0.20099551150393244,4.088347994223495
248.9,-0.20512073861736452,4.0853607241143575
249.0,-0.209240220274834,4.08236502602716
249.1,-0.21335393925735255,4.079360910983656
249.2,-0.21746187838118747,4.076348390064165
249.3,-0.22156402047253215,4.073327474365475
249.4,-0.22566034838313154,4.070298175026339
249.5,-0.229750844990289,4.06726050322748
249.6,-0.2338354931813808,4.0642144701659975
249.7,-0.23791427587963532,4.061160087097224
249.8,-0.24198717601837474,4.0580973652928565
249.9,-0.24605417655689982,4.0550263160663205
250.0,-0.250115260480497,4.05194695077276
250.1,-0.25417041078469244,4.048859280783604
250.2,-0.25821961050145764,4.045763317528159
250.3,-0.262262842673025,4.042659072452009
250.4,-0.26630009036803015,4.0395465570422076
250.5,-0.270331336681519,4.03642578282728
250.6,-0.27435656471894343,4.0332967613519335
250.7,-0.2783757576227902,4.030159504218409
250.8,-0.2823888985459725,4.027014023045111
250.9,-0.28639597066823,4.023860329491675
251.0,-0.290396957196136,4.02069843525894
251.1,-0.29439184134683405,4.017528352063836
251.2,-0.29838060637508806,4.014350091680464
251.3,-0.3023632355462531,4.011163665898997
251.4,-0.30633971215293115,4.007969086550567
251.5,-0.310310019514978,4.00476636550726
251.6,-0.31427414096298417,4.001555514657144
251.7,-0.31823205986574354,3.9983365459450924
251.8,-0.32218375960280504,3.995109471331945
251.9,-0.32612922358138186,3.991874302819246
252.0,-0.330068435236358,3.98863105244923
252.1,-0.33400137801351504,3.9853797322800144
252.2,-0.3379280353974179,3.9821203544261405
252.3,-0.34184839088354935,3.9788529310180167
252.4,-0.34576242799547136,3.9755774742264833
252.5,-0.349670130284832,3.97229399626281
252.6,-0.3535714813143388,3.9690025093540378
252.7,-0.35746646468605825,3.9657030257832626
252.8,-0.3613550640131366,3.9623955578493377
252.9,-0.36523726293721204,3.9590801178912773
253.0,-0.369113045128421,3.95575671828825
253.1,-0.37298239426812074,3.95242537143509
253.2,-0.3768452940775992,3.9490860897823072
253.3,-0.3807017282893848,3.9457388857960614
253.4,-0.3845516806649078,3.9423837719823935
253.5,-0.388395134994507,3.93902076088722
253.6,-0.39223207507990154,3.9356498650720155
253.7,-0.39606248476330985,3.932271097153548
253.8,-0.39988634789835076,3.9288844697641285
253.9,-0.4037036483679519,3.925489995575666
254.0,-0.407514370084356,3.92208768729966
254.1,-0.41131849697134515,3.9186775576630586
254.2,-0.41511601299376616,3.915259619447709
254.3,-0.418906902128025,3.911833885450893
254.4,-0.4226911483802408,3.9084003685092052
254.5,-0.426468735786252,3.90495908149855
254.6,-0.43023964839359435,3.9015100373101643
254.7,-0.43400387029142845,3.898053248889786
254.8,-0.4377613855806316,3.8945887291984747
254.9,-0.44151217839219636,3.891116491236314
255.0,-0.445256232887237,3.88763654804241
255.1,-0.44899353323872143,3.8841489126710877
255.2,-0.45272406366179935,3.8806535982307624
255.3,-0.45644780838349347,3.8771506178450577
255.4,-0.4601647516613408,3.8736399846763327
255.5,-0.463874877783399,3.87012171192568
255.6,-0.4675781710497348,3.8665958128092957
255.7,-0.4712746158031495,3.863062300597051
255.8,-0.47496419639847304,3.85952118857391
255.9,-0.4786468972214458,3.8559724900632713
256.0,-0.482322702688725,3.85241621842697
256.1,-0.4859915972291326,3.8488523870418287
256.2,-0.4896535653147696,3.845281009337941
256.3,-0.4933085914299262,3.8417020987603676
256.4,-0.4969566600901911,3.8381156687923106
256.5,-0.500597755842468,3.83452173295509
256.6,-0.5042318632459726,3.8309203047849043
256.7,-0.5078589669037491,3.8273113978707993
256.8,-0.5114790514311827,3.82369502581667
256.9,-0.5150921014753472,3.82007120226425
257.0,-0.518698101715022,3.81643994089309
257.1,-0.5222970368414499,3.8128012553974977
257.2,-0.5258888915902439,3.8091551595241926
257.3,-0.5294736507095102,3.8055016670346222
257.4,-0.5330512989794304,3.8018407917277672
257.5,-0.536621821212278,3.79817254744012
257.6,-0.5401852022329418,3.7944969480228083
257.7,-0.5437414269112176,3.790814007378937
257.8,-0.5472904801295456,3.787123739426217
257.9,-0.5508323468028257,3.783426158119577
258.0,-0.554367011878433,3.77972127745115
258.1,-0.5578944603165086,3.7760091114275753
258.2,-0.5614146771226326,3.7722896741070358
258.3,-0.5649276473151793,3.768562979562195
258.4,-0.5684333559453635,3.764829041902618
258.5,-0.571931788097257,3.76108787527475
258.6,-0.5754229288678454,3.7573394938394244
258.7,-0.5789067634000821,3.753583911808576
258.8,-0.5823832768498628,3.7498211434084974
258.9,-0.5858524544063026,3.7460512029020565
259.0,-0.589314281291751,3.74227410458868
259.1,-0.5927687427416192,3.7384898627820546
259.2,-0.5962158240378092,3.7346984918465234
259.3,-0.5996555104753134,3.7309000061606614
259.4,-0.603087787382718,3.7270944201392973
259.5,-0.606512640122219,3.72328174823349
259.6,-0.6099300540692202,3.7194620049084306
259.7,-0.6133400146461359,3.71563520467951
259.8,-0.6167425072886156,3.711801362076222
259.9,-0.6201375174662754,3.707960491663986
260.0,-0.623525030682713,3.70411260804413
260.1,-0.6269050324548789,3.7002577258319835
260.2,-0.6302775083472487,3.6963958596926108
260.3,-0.6336424439376784,3.69252702430505
260.4,-0.6369998248383585,3.6886512343839337
260.5,-0.64034963669583,3.68476850467947
260.6,-0.6436918651701301,3.680878849955739
260.7,-0.6470264959693324,3.6769822850260923
260.8,-0.6503535148150342,3.673078824717726
260.9,-0.6536729074635328,3.6691684838930896
261.0,-0.65698465970584,3.66525127744987
261.1,-0.6602887573466071,3.6613272202994933
261.2,-0.6635851862390277,3.6573963274021932
261.3,-0.6668739322499618,3.6534586137319143
261.4,-0.6701549812813309,3.649514094297515
261.5,-0.673428319270133,3.64556278414275
261.6,-0.6766939321671471,3.6416046983249784
261.7,-0.6799518059721957,3.637639851949889
261.8,-0.6832019266989077,3.6336682601367474
261.9,-0.6864442803963333,3.629689938039393
262.0,-0.689678853148958,3.62570490084622
262.1,-0.6929056310551875,3.6217131637590927
262.2,-0.6961246002629677,3.617714742027719
262.3,-0.6993357469341909,3.613709650915253
262.4,-0.7025390572665259,3.609697905719069
262.5,-0.705734517493432,3.60567952177075
262.6,-0.7089221138624275,3.6016545144152152
262.7,-0.7121018326710624,3.5976228990447434
262.8,-0.7152736602309716,3.593584691064918
262.9,-0.7184375828899181,3.5895399059151964
263.0,-0.721593587031808,3.58548855906889
263.1,-0.7247416590547429,3.5814306660125075
263.2,-0.7278817854073438,3.577366242279429
263.3,-0.7310139525524533,3.573295303416204
263.4,-0.7341381469893906,3.5692178650028996
263.5,-0.737254355253967,3.56513394265308
263.6,-0.7403625638963244,3.56104355199337
263.7,-0.743462759517607,3.556946708696765
263.8,-0.746554928733315,3.5528434284492927
263.9,-0.7496390581957715,3.5487337269701373
264.0,-0.752715134594136,3.54461762001163
264.1,-0.7557831446320331,3.5404951233390167
264.2,-0.7588430750645676,3.536366252763415
264.3,-0.7618949126613354,3.532231024108832
264.4,-0.7649386442290952,3.5280894532320723
264.5,-0.767974256611784,3.52394155602272
264.6,-0.7710017366679373,3.519787348383134
264.7,-0.7740210713080429,3.5156268462610405
264.8,-0.7770322474572126,3.511460065616912
264.9,-0.7800352520780598,3.5072870224436548
265.0,-0.783030072170713,3.50310773276659
265.1,-0.7860166947500314,3.498922212623671
265.2,-0.7889951068832939,3.4947304780977055
265.3,-0.7919652956525346,3.4905325452841036
265.4,-0.7949272481776241,3.486328430310339
265.5,-0.797880951616283,3.48211814933593
265.6,-0.8008263931410927,3.4779017185328853
265.7,-0.8037635599775159,3.473679154117553
265.8,-0.8066924393659004,3.469450472318739
265.9,-0.8096130185847616,3.465215689396941
266.0,-0.812525284950796,3.46097482164433
266.1,-0.8154292257956893,3.456727885365417
266.2,-0.8183248285044665,3.4524748969085355
266.3,-0.8212120804771663,3.4482158726343255
266.4,-0.8240909691523224,3.443950828934748
266.5,-0.826961482006975,3.43967978223306
266.6,-0.8298236065332824,3.435402748964712
266.7,-0.832677330277194,3.4311197456084503
266.8,-0.8355226407998002,3.426830788655183
266.9,-0.8383595257010094,3.422535894626757
267.0,-0.841187972619561,3.41823508007594
267.1,-0.8440079692094378,3.413928361567542
267.2,-0.846819503178861,3.409615755709138
267.3,-0.8496225622513182,3.4052972791203167
267.4,-0.8524171341894345,3.400972948451223
267.5,-0.855203206794986,3.39664278038254
267.6,-0.8579807678851153,3.392306791606844
267.7,-0.8607498053316477,3.387964998858943
267.8,-0.8635103070217984,3.3836174188855073
267.9,-0.8662622608822362,3.3792640684633786
268.0,-0.869005654879096,3.37490496439955
268.1,-0.8717404769940027,3.370540123512758
268.2,-0.8744667152636991,3.366169562663429
268.3,-0.8771843577404426,3.3617932987236987
268.4,-0.8798933925162558,3.3574113485954875
268.5,-0.882593807722941,3.35302372921048
268.6,-0.8852855915079112,3.3486304575119505
268.7,-0.8879687320741225,3.344231550484331
268.8,-0.890643217640166,3.3398270251236113
268.9,-0.8933090364647223,3.335416898455141
269.0,-0.895966176846574,3.33100118753361
269.1,-0.8986146271002161,3.3265799094251864
269.2,-0.9012543755960334,3.3221530812368094
269.3,-0.9038854107201535,3.3177207200868457
269.4,-0.9065077208993125,3.3132828431221903
269.5,-0.909121294600866,3.30883946751825
269.6,-0.9117261203077324,3.3043906104622964
269.7,-0.9143221865580345,3.2999362891840684
269.8,-0.9169094819056088,3.295476520924875
269.9,-0.919487994948168,3.2910113229481346
270.0,-0.922057714327313,3.28654071253935
270.1,-0.9246186286966002,3.282064707003294
270.2,-0.9271707267497966,3.277583323717927
270.3,-0.9297139971949252,3.2730965800758196
270.4,-0.9322484288365848,3.268604493384868
270.5,-0.934774010515813,3.26410708099043
270.6,-0.9372907309479143,3.2596043605372373
270.7,-0.939798579138501,3.255096349235042
270.8,-0.9422975438561628,3.2505830648118135
270.9,-0.9447876141304075,3.2460645245939683
271.0,-0.9472687789435389,3.241540746105737
271.1,-0.9497410272168044,3.237011747033046
271.2,-0.9522043480764129,3.2324775448100183
271.3,-0.9546587305890911,3.2279381570341803
271.4,-0.9571041637756053,3.2233936014989517
271.5,-0.95954063691297,3.21884389559576
271.6,-0.9619681390491985,3.2142890572363463
271.7,-0.9643866595308327,3.2097291038578453
271.8,-0.9667961874784043,3.2051640534191477
271.9,-0.9691967122643115,3.2005939234743694
272.0,-0.9715882232185111,3.196018731774847
272.1,-0.9739707096127995,3.1914384962355564
272.2,-0.9763441609190502,3.1868532345153024
272.3,-0.9787085665529108,3.182262964437513
272.4,-0.9810639158879475,3.1776677040225514
272.5,-0.983410198546035,3.17306747088351
272.6,-0.9857474039303805,3.168462283158571
272.7,-0.9880755217333276,3.1638521585051267
272.8,-0.9903945414315712,3.1592371151070577
272.9,-0.9927044527456655,3.1546171707383004
273.0,-0.9950052453576606,3.1499923433709043
273.1,-0.9972969088946997,3.145362651141777
273.2,-0.9995794331789427,3.1407281119275634
273.3,-1.001852807979608,3.1360887437707254
273.4,-1.0041170230277692,3.131444564911567
273.5,-1.00637206829473,3.12679559317798
273.6,-1.0086179335435717,3.1221418469275415
273.7,-1.0108546088169805,3.1174833440310628
273.8,-1.0130820839524812,3.1128201028903533
273.9,-1.0153003490233186,3.1081521414922277
274.0,-1.0175093940681919,3.1034794780224697
274.1,-1.019709209074186,3.098802130832883
274.2,-1.0218997842182542,3.094120118010998
274.3,-1.0240811096277094,3.0894334578112863
274.4,-1.0262531753956754,3.084742168686897
274.5,-1.02841597184734,3.0800462686736
274.6,-1.0305694891101806,3.0753457763412073
274.7,-1.032713717581678,3.070640709767001
274.8,-1.034848647464643,3.065931087563534
274.9,-1.0369742691894477,3.0612169279235273
275.0,-1.039090573155874,3.0564982492394224
275.1,-1.0411975497153685,3.0517750700707613
275.2,-1.0432951894040612,3.0470474087089094
275.3,-1.04538348271176,3.0423152836132394
275.4,-1.0474624200980254,3.0375787134425627
275.5,-1.04953199224623,3.03283771643348
275.6,-1.0515921896526728,3.028092311360828
275.7,-1.0536430030738464,3.023342516501284
275.8,-1.0556844230822977,3.01858835067094
275.9,-1.0577164404697463,3.01382983226129
276.0,-1.0597390460013225,3.009066979864243
276.1,-1.0617522303971774,3.0042998122398568
276.2,-1.0637559845568314,2.999528347876225
276.3,-1.0657502993368169,2.9947526054304077
276.4,-1.0677351655674077,2.989972603759564
276.5,-1.06971057429435,2.98518836129406
276.6,-1.071676516386978,2.980399897006383
276.7,-1.0736329829649869,2.9756072293655085
276.8,-1.0755799649748252,2.97081037738369
276.9,-1.0775174535737038,2.9660093596440267
277.0,-1.0794454398962579,2.96120419493065
277.1,-1.0813639150354903,2.956394902196803
277.2,-1.0832728702583934,2.9515815001200454
277.3,-1.0851722967923398,2.9467640075478445
277.4,-1.0870621858424423,2.9419424435283883
277.5,-1.08894252882082,2.93711682667856
277.6,-1.090813316973975,2.932287176161113
277.7,-1.0926745417887749,2.9274535106300705
277.8,-1.0945261945896647,2.922615849286415
277.9,-1.0963682669033281,2.917774210897596
278.0,-1.0982007502378985,2.912928614432615
278.1,-1.100023636063251,2.908079079030481
278.2,-1.101836916017778,2.90322562355094
278.3,-1.1036405817036548,2.898368267024491
278.4,-1.1054346247048288,2.893507028682858
278.5,-1.10721903680365,2.88864192732217
278.6,-1.108993809627754,2.8837729822879474
278.7,-1.1107589350350295,2.878900212411959
278.8,-1.1125144047318458,2.874023637076414
278.9,-1.1142602106182056,2.869143275225747
279.0,-1.1159963445795853,2.8642591460063964
279.1,-1.1177227984665958,2.859371268735652
279.2,-1.1194395642928434,2.8544796624480377
279.3,-1.1211466340391174,2.84958434634963
279.4,-1.1228439996719872,2.844685339848171
279.5,-1.1245316533478,2.83978266191166
279.6,-1.1262095870791338,2.834876332060786
279.7,-1.1278777930986168,2.829966369297709
279.8,-1.1295362634983082,2.8250527931782465
279.9,-1.1311849905552172,2.8201356228163847
280.0,-1.1328239665358673,2.8152148775284958
280.1,-1.134453183675322,2.8102905768025637
280.2,-1.13607263436605,2.80536273984044
280.3,-1.1376823109711214,2.800431386016236
280.4,-1.1392822058434156,2.7954965349060785
280.5,-1.14087231151687,2.79055820564241
280.6,-1.1424526203926446,2.785616417913437
280.7,-1.1440231250816482,2.7806711908842185
280.8,-1.1455838180652809,2.7757225442765034
280.9,-1.1471346920011092,2.7707704973663487
281.0,-1.1486757395402551,2.7658150696324713
281.1,-1.150206953305805,2.760856280725887
281.2,-1.1517283260725772,2.7558941500082064
281.3,-1.1532398505894375,2.7509286970139737
281.4,-1.1547415195991146,2.7459599414800495
281.5,-1.15623332601655,2.74098790269575
281.6,-1.1577152626349951,2.736012600509083
281.7,-1.1591873224471008,2.7310340542404625
281.8,-1.160649498327034,2.726052283769823
281.9,-1.162101783316321,2.721067308527701
282.0,-1.1635441704540872,2.7160791481474935
282.1,-1.1649766527548464,2.711087822435528
282.2,-1.1663992233791338,2.706093350905576
282.3,-1.1678118754649738,2.7010957532449185
282.4,-1.1692146021482832,2.6960950493433433
282.5,-1.17060739672834,2.6910912586395
282.6,-1.171990252393846,2.6860844011333413
282.7,-1.1733631625223944,2.6810744962930726
282.8,-1.174726120384286,2.6760615641489567
282.9,-1.1760791194082407,2.6710456242783733
283.0,-1.1774221530246343,2.6660266964616723
283.1,-1.1787552146426836,2.6610048006526776
283.2,-1.1800782978118198,2.6559799565096283
283.3,-1.1813913960624383,2.650952183864792
283.4,-1.1826945029268812,2.6459215027530605
283.5,-1.18398761209186,2.64088793275474
283.6,-1.1852707171447554,2.635851494013863
283.7,-1.186543811851203,2.63081220613873
283.8,-1.1878068898808176,2.6257700893020526
283.9,-1.1890599450525827,2.6207251632203272
284.0,-1.1903029711912159,2.6156774478130482
284.1,-1.191535962103757,2.6106269631736705
284.2,-1.1927589117315747,2.6055737290971637
284.3,-1.1939718140004834,2.6005177655529557
284.4,-1.1951746628423177,2.59545909271311
284.5,-1.19636745233422,2.59039773029188
284.6,-1.1975501764652534,2.585333698569427
284.7,-1.1987228293920995,2.5802670172864137
284.8,-1.1998854051866474,2.575197706750032
284.9,-1.201037898061106,2.5701257868081018
285.0,-1.2021803022374815,2.5650512775114094
285.1,-1.2033126119235684,2.559974199085114
285.2,-1.2044348214555678,2.554894571453072
285.3,-1.205546925157616,2.5498124147139802
